OBJECTID,WELL_UWI,WELL_NAME,WELL_NAME_,WELL_NAM_1,ASSET_AREA,SUB_PROD_A,WELL_NAM_2,Longitude,Latitude
5586,MINA01334D1,9D-45A,9D-45A,M1334,MINAS,SLS,MINA01334D1 9D-45A M1334,775141.485400,77493.227260
5587,MINA01335V1,7E-81-NS5,7E-81NS5,M1335,MINAS,SLS,MINA01335V1 7E-81-NS5 M1335,774346.295900,81562.283090
5588,MINA01336D1,"9D-91","9D-91",M1336,MINAS,SLS,MINA01336D1 9D-91 M1336,773980.486900,75912.228830
5589,MINA01337D1,"9D-54","9D-54",M1337,MINAS,SLS,MINA01337D1 9D-54 M1337,774867.965700,77117.407610
5590,MINA01338D1,"9D-23","9D-23",M1338,MINAS,SLS,MINA01338D1 9D-23 M1338,774605.755900,77622.067140
5591,MINA01339D1,"9D-55","9D-55",M1339,MINAS,SLS,MINA01339D1 9D-55 M1339,775414.265200,76834.658020
5592,MINA01340D1,"9D-97","9D-97",M1340,MINAS,SLS,MINA01340D1 9D-97 M1340,776367.434100,76314.478570
5593,MINA01341D1,"9D-34","9D-34",M1341,MINAS,SLS,MINA01341D1 9D-34 M1341,774609.926000,77627.687100
5594,MINA01342D1,"9D-86","9D-86",M1342,MINAS,SLS,MINA01342D1 9D-86 M1342,776360.914200,76311.948650
5595,MINA01343V1,3D-23-NP1,3D-23NP1,M1343,MINAS,SLS,MINA01343V1 3D-23-NP1 M1343,765752.474200,93776.329720
5596,MINA01344D1,6B-24,6B-24,M1344,MINAS,SLS,MINA01344D1 6B-24 M1344,764495.726400,85704.157900
5597,MINA01345D1,4A-49,4A-49,M1345,MINAS,SLS,MINA01345D1 4A-49 M1345,760012.220900,89927.943180
5598,MINA01346V1,3D-74-NP1,3D-74NP1,M1346,MINAS,SLS,MINA01346V1 3D-74-NP1 M1346,766537.063600,92320.371200
5599,MINA01347D1,3B-87,3B-87,M1347,MINAS,SLS,MINA01347D1 3B-87 M1347,761930.088700,91828.701310
5600,MINA01348D1,4A-58,4A-58,M1348,MINAS,SLS,MINA01348D1 4A-58 M1348,760007.391000,89922.963220
5601,MINA01349D1,5B-98A,5B-98A,M1349,MINAS,SLS,MINA01349D1 5B-98A M1349,764723.726000,86673.886890
5602,MINA01350D1,4C-11,4C-11,M1350,MINAS,SLS,MINA01350D1 4C-11 M1350,763760.666800,90739.502680
5603,MINA01351D1,6B-26,6B-26,M1351,MINAS,SLS,MINA01351D1 6B-26 M1351,765312.725400,85460.558230
5604,MINA01352D1,4C-31,4C-31,M1352,MINAS,SLS,MINA01352D1 4C-31 M1352,763753.426700,90739.642580
5605,MINA01353D1,4C-13,4C-13,M1353,MINAS,SLS,MINA01353D1 4C-13 M1353,764751.475600,91236.042250
5606,MINA01354V1,4D-68-NP1,4D-68NP1,M1354,MINAS,SLS,MINA01354V1 4D-68-NP1 M1354,769242.520800,90043.643840
5607,MINA01355D1,4C-54,4C-54,M1355,MINAS,SLS,MINA01355D1 4C-54 M1355,764644.545800,89795.703730
5608,MINA01356D1,4C-14A,4C-14A,M1356,MINAS,SLS,MINA01356D1 4C-14A M1356,764758.465600,91237.002250
5609,MINA01357D1,5B-29,5B-29,M1357,MINAS,SLS,MINA01357D1 5B-29 M1357,764637.658000,88194.803350
5610,MINA01358D1,4C-64,4C-64,M1358,MINAS,SLS,MINA01358D1 4C-64 M1358,764640.795800,89789.703740
5611,MINA01359D1,3B-76,3B-76,M1359,MINAS,SLS,MINA01359D1 3B-76 M1359,761343.149300,91968.871090
5612,MINA01360D1,4B-65A,4B-65A,M1360,MINAS,SLS,MINA01360D1 4B-65A M1360,762470.788200,89881.703450
5613,MINA01361D1,4C-62,4C-62,M1361,MINAS,SLS,MINA01361D1 4C-62 M1361,764636.695800,89783.713730
5614,MINA01362D1,"9E-32","9E-32",M1362,MINAS,SLS,MINA01362D1 9E-32 M1362,777484.762800,77675.147250
5615,MINA01363D1,4B-36,4B-36,M1363,MINAS,SLS,MINA01363D1 4B-36 M1363,762543.418100,90377.692920
5616,MINA01364D1,4C-24B,4C-24B,M1364,MINAS,SLS,MINA01364D1 4C-24B M1364,764656.135700,90627.022880
5617,MINA01365D1,9C-49,9C-49,M1365,MINAS,SLS,MINA01365D1 9C-49 M1365,773647.777100,77589.057050
5618,MINA01366D1,4C-44,4C-44,M1366,MINAS,SLS,MINA01366D1 4C-44 M1366,764660.895800,90621.922860
5619,MINA01367D1,3C-62,3C-62,M1367,MINAS,SLS,MINA01367D1 3C-62 M1367,762577.477900,91920.701270
5620,MINA01368D1,9C-49A,9C-49A,M1368,MINAS,SLS,MINA01368D1 9C-49A M1368,773652.837000,77594.987020
5621,MINA01369D1,4C-53,4C-53,M1369,MINAS,SLS,MINA01369D1 4C-53 M1369,764665.705800,90616.802860
5666,MINA00009V1,"8E-32","8E-32",M0009,MINAS,SLS,MINA00009V1 8E-32 M0009,775619.174600,80346.534380
5667,MINA00010V1,"7E-55","7E-55",M0010,MINAS,SLS,MINA00010V1 7E-55 M0010,775449.854700,82418.662280
5668,MINA00011V1,"7D-27","7D-27",M0011,MINAS,SLS,MINA00011V1 7D-27 M0011,773130.427200,83137.351340
5669,MINA00012V1,"6D-89","6D-89",M0012,MINAS,SLS,MINA00012V1 6D-89 M0012,772589.307700,84054.130320
5670,MINA00013V1,"6D-58","6D-58",M0013,MINAS,SLS,MINA00013V1 6D-58 M0013,772193.018000,84924.749360
5671,MINA00014V1,"6E-82","6E-82",M0014,MINAS,SLS,MINA00014V1 6E-82 M0014,773356.246900,84091.840300
5672,MINA00015V1,"6E-52","6E-52",M0015,MINAS,SLS,MINA00015V1 6E-52 M0015,773181.156900,84913.089430
5673,MINA00016V1,"6D-86","6D-86",M0016,MINAS,SLS,MINA00016V1 6D-86 M0016,771606.738800,83964.070300
5674,MINA00017V1,"6D-52","6D-52",M0017,MINAS,SLS,MINA00017V1 6D-52 M0017,770074.700300,84935.959150
5675,MINA00018V1,"7D-24","7D-24",M0018,MINAS,SLS,MINA00018V1 7D-24 M0018,772107.298300,83182.471200
5676,MINA00019V1,"7D-55","7D-55",M0019,MINAS,SLS,MINA00019V1 7D-55 M0019,772571.927900,82351.352030
5677,MINA00020V1,"6D-82","6D-82",M0020,MINAS,SLS,MINA00020V1 6D-82 M0020,770330.940100,83928.790230
5678,MINA00021V1,"7D-83","7D-83",M0021,MINAS,SLS,MINA00021V1 7D-83 M0021,772001.428500,81459.122940
5679,MINA00022V1,"6D-27","6D-27",M0022,MINAS,SLS,MINA00022V1 6D-27 M0022,771499.378700,85908.438340
5680,MINA00023V1,"7D-52","7D-52",M0023,MINAS,SLS,MINA00023V1 7D-52 M0023,771561.718900,82265.052130
5681,MINA00024V1,"6D-24","6D-24",M0024,MINAS,SLS,MINA00024V1 6D-24 M0024,770509.919700,85692.558420
5682,MINA00025V1,8C-89,8C-89,M0025,MINAS,SLS,MINA00025V1 8C-89 M0025,772617.528100,78721.705830
5683,MINA00026V1,"6D-21","6D-21",M0026,MINAS,SLS,MINA00026V1 6D-21 M0026,769472.070900,85827.598190
5684,MINA00027V1,"7D-88","7D-88",M0027,MINAS,SLS,MINA00027V1 7D-88 M0027,773870.756500,81496.803060
5685,MINA00028V1,"7D-11","7D-11",M0028,MINAS,SLS,MINA00028V1 7D-11 M0028,771211.979200,83344.470950
5686,MINA00029V1,"6E-24","6E-24",M0029,MINAS,SLS,MINA00029V1 6E-24 M0029,773550.626400,85723.808700
5687,MINA00030V1,"6E-21","6E-21",M0030,MINAS,SLS,MINA00030V1 6E-21 M0030,772533.617600,85763.778490
5688,MINA00031V1,"7E-21","7E-21",M0031,MINAS,SLS,MINA00031V1 7E-21 M0031,774001.486200,83084.641460
5689,MINA00032V1,"6E-55","6E-55",M0032,MINAS,SLS,MINA00032V1 6E-55 M0032,774078.065900,84837.319610
5690,MINA00033V1,"6E-27","6E-27",M0033,MINAS,SLS,MINA00033V1 6E-27 M0033,774501.225400,85668.948810
5691,MINA00034V1,8C-27,8C-27,M0034,MINAS,SLS,MINA00034V1 8C-27 M0034,771643.389000,80633.813740
5692,MINA00035V1,"6E-89","6E-89",M0035,MINAS,SLS,MINA00035V1 6E-89 M0035,775534.084500,84150.520480
5693,MINA00036V1,"8D-21","8D-21",M0036,MINAS,SLS,MINA00036V1 8D-21 M0036,772526.348000,80720.123730
5694,MINA00037V1,"7E-27","7E-27",M0037,MINAS,SLS,MINA00037V1 7E-27 M0037,776136.033900,83154.741530
5695,MINA00038V1,8C-55,8C-55,M0038,MINAS,SLS,MINA00038V1 8C-55 M0038,771106.079600,79611.494810
5696,MINA00039V1,"7E-58","7E-58",M0039,MINAS,SLS,MINA00039V1 7E-58 M0039,776612.713300,82389.272330
5697,MINA00040V1,8C-83,8C-83,M0040,MINAS,SLS,MINA00040V1 8C-83 M0040,770551.330300,79034.735340
5698,MINA00041V1,"7E-24","7E-24",M0041,MINAS,SLS,MINA00041V1 7E-24 M0041,775097.845000,83202.871440
5699,MINA00042V1,"7E-52","7E-52",M0042,MINAS,SLS,MINA00042V1 7E-52 M0042,774579.535700,82239.962370
5700,MINA00043V1,8C-52,8C-52,M0043,MINAS,SLS,MINA00043V1 8C-52 M0043,770164.610600,79702.544620
5701,MINA00044V1,"7E-83","7E-83",M0044,MINAS,SLS,MINA00044V1 7E-83 M0044,775079.955100,81508.753100
5702,MINA00045V1,8C-24,8C-24,M0045,MINAS,SLS,MINA00045V1 8C-24 M0045,770499.360200,80669.773670
5703,MINA00046V1,"7E-89","7E-89",M0046,MINAS,SLS,MINA00046V1 7E-89 M0046,777101.102900,81453.923380
5704,MINA00047V1,8C-21,8C-21,M0047,MINAS,SLS,MINA00047V1 8C-21 M0047,769545.981200,80572.383610
5705,MINA00008V1,"6E-58","6E-58",M0008,MINAS,SLS,MINA00008V1 6E-58 M0008,774977.395000,84849.859700
5706,MINA00048V1,"7E-86","7E-86",M0048,MINAS,SLS,MINA00048V1 7E-86 M0048,776082.624000,81468.373320
5707,MINA00049V1,"8D-86","8D-86",M0049,MINAS,SLS,MINA00049V1 8D-86 M0049,774594.225800,78871.895780
5708,MINA00050V1,"8D-27","8D-27",M0050,MINAS,SLS,MINA00050V1 8D-27 M0050,774562.465700,80538.204100
5709,MINA00051V1,"8D-55","8D-55",M0051,MINAS,SLS,MINA00051V1 8D-55 M0051,774047.846500,79786.334800
5710,MINA00712D1,"6E-73","6E-73",M0712,MINAS,SLS,MINA00712D1 6E-73 M0712,773392.566800,84436.999990
5711,MINA00713D1,"6E-93","6E-93",M0713,MINAS,SLS,MINA00713D1 6E-93 M0713,773110.717000,83814.270660
5712,MINA00714V1,"7D-25","7D-25",M0714,MINAS,SLS,MINA00714V1 7D-25 M0714,772461.687900,83125.041280
5713,MINA00715D1,"6E-84","6E-84",M0715,MINAS,SLS,MINA00715D1 6E-84 M0715,773371.676700,84106.470300
5714,MINA00716V1,"7D-16","7D-16",M0716,MINAS,SLS,MINA00716V1 7D-16 M0716,772889.887400,83490.340890
5715,MINA00717D1,"7E-13","7E-13",M0717,MINAS,SLS,MINA00717D1 7E-13 M0717,775139.654900,83238.281320
5716,MINA00718V1,"7D-29","7D-29",M0718,MINAS,SLS,MINA00718V1 7D-29 M0718,773728.386400,83174.941370
5717,MINA00719D1,"6E-94","6E-94",M0719,MINAS,SLS,MINA00719D1 6E-94 M0719,773364.396700,84072.330300
5718,MINA00720V1,"6E-87","6E-87",M0720,MINAS,SLS,MINA00720V1 6E-87 M0720,774857.655100,84073.150530
5719,MINA00721D1,"7E-23","7E-23",M0721,MINAS,SLS,MINA00721D1 7E-23 M0721,774685.625500,82947.651580
5720,MINA00722D1,"7E-22","7E-22",M0722,MINAS,SLS,MINA00722D1 7E-22 M0722,774630.035500,82938.221570
5721,MINA00723D1,"7D-19","7D-19",M0723,MINAS,SLS,MINA00723D1 7D-19 M0723,773727.656500,83174.831290
5722,MINA00724D1,"7D-28","7D-28",M0724,MINAS,SLS,MINA00724D1 7D-28 M0724,773688.566600,83183.661350
5723,MINA00725D1,"7E-11","7E-11",M0725,MINAS,SLS,MINA00725D1 7E-11 M0725,774535.875600,83433.641060
5724,MINA00726D1,"6E-96","6E-96",M0726,MINAS,SLS,MINA00726D1 6E-96 M0726,774564.285500,83425.641070
5725,MINA00727D1,"6E-97","6E-97",M0727,MINAS,SLS,MINA00727D1 6E-97 M0727,774863.975100,84069.370440
5726,MINA00728V1,6D-36A,6D-36A,M0728,MINAS,SLS,MINA00728V1 6D-36A M0728,771099.439100,85600.248560
5727,MINA00729D1,"7D-17","7D-17",M0729,MINAS,SLS,MINA00729D1 7D-17 M0729,772911.697400,83485.470880
5728,MINA00730D1,7C-29,7C-29,M0730,MINAS,SLS,MINA00730D1 7C-29 M0730,770994.989500,82972.041260
5729,MINA00731D1,"7D-26","7D-26",M0731,MINAS,SLS,MINA00731D1 7D-26 M0731,772476.007900,83134.501240
5730,MINA00732H1,"3D-54","3D-54",M0732,MINAS,SLS,MINA00732H1 3D-54 M0732,766087.124000,92628.500870
5731,MINA00733H1,7D-22A,7D-22A,M0733,MINAS,SLS,MINA00733H1 7D-22A M0733,771567.328800,83085.921250
5732,MINA00734H1,6D-71A,6D-71A,M0734,MINAS,SLS,MINA00734H1 6D-71A M0734,770162.420300,84520.129600
5733,MINA00735V1,"3E-91","3E-91",M0735,MINAS,SLS,MINA00735V1 3E-91 M0735,768208.741800,91611.632160
5734,MINA00736V1,"3D-65","3D-65",M0736,MINAS,SLS,MINA00736V1 3D-65 M0736,766779.403300,92427.071140
5735,MINA00737V1,"3D-41","3D-41",M0737,MINAS,SLS,MINA00737V1 3D-41 M0737,765256.464800,93334.980140
5736,MINA00738V1,"3D-91","3D-91",M0738,MINAS,SLS,MINA00738V1 3D-91 M0738,765286.765000,91519.321990
5737,MINA00739V1,4C-26,4C-26,M0739,MINAS,SLS,MINA00739V1 4C-26 M0739,765243.205000,90962.652520
5738,MINA00740D1,"3D-99","3D-99",M0740,MINAS,SLS,MINA00740D1 3D-99 M0740,767508.122600,91560.202140
5739,MINA00741V1,"8D-17","8D-17",M0741,MINAS,SLS,MINA00741V1 8D-17 M0741,774736.925600,80816.123810
5740,MINA00742V1,"9D-29","9D-29",M0742,MINAS,SLS,MINA00742V1 9D-29 M0742,776661.323700,77789.837110
5741,MINA00743D1,"3D-85","3D-85",M0743,MINAS,SLS,MINA00743D1 3D-85 M0743,766586.733600,92136.921420
5742,MINA00744V1,"8E-53","8E-53",M0744,MINAS,SLS,MINA00744V1 8E-53 M0744,776498.463700,79660.435110
5743,MINA00745V1,"8D-99","8D-99",M0745,MINAS,SLS,MINA00745V1 8D-99 M0745,775434.954900,78491.896270
5744,MINA00746D1,"4D-37","4D-37",M0746,MINAS,SLS,MINA00746D1 4D-37 M0746,768581.231500,90914.622920
5745,MINA00747V1,"7E-96","7E-96",M0747,MINAS,SLS,MINA00747V1 7E-96 M0747,775932.694200,81141.833630
5746,MINA00748D1,"3D-75","3D-75",M0748,MINAS,SLS,MINA00748D1 3D-75 M0748,766593.353500,92135.081430
5747,MINA00749D1,4D-26A,4D-26A,M0749,MINAS,SLS,MINA00749D1 4D-26A M0749,768580.321400,90921.512890
5748,MINA00750V1,"8D-35","8D-35",M0750,MINAS,SLS,MINA00750V1 8D-35 M0750,773705.886700,80230.534350
5749,MINA00751D1,"4D-48","4D-48",M0751,MINAS,SLS,MINA00751D1 4D-48 M0751,768560.661500,90368.423450
5750,MINA00752D1,"4D-38","4D-38",M0752,MINAS,SLS,MINA00752D1 4D-38 M0752,768579.431400,90928.332850
5751,MINA00753D1,"4D-17","4D-17",M0753,MINAS,SLS,MINA00753D1 4D-17 M0753,769070.150800,91333.202470
5752,MINA00754V1,"3D-45","3D-45",M0754,MINAS,SLS,MINA00754V1 3D-45 M0754,766399.223700,92967.590570
5753,MINA00755D1,4D-46A,4D-46A,M0755,MINAS,SLS,MINA00755D1 4D-46A M0755,768556.951500,90363.273500
5754,MINA01370D1,7F-81,7F-81,M1370,MINAS,SLS,MINA01370D1 7F-81 M1370,777119.872900,81463.813410
5755,MINA01371D1,4C-44A,4C-44A,M1371,MINAS,SLS,MINA01371D1 4C-44A M1371,764670.485700,90611.682870
5756,MINA01372D1,"8E-16","8E-16",M1372,MINAS,SLS,MINA01372D1 8E-16 M1372,777357.482700,81235.373620
5757,MINA01373D1,7F-91,7F-91,M1373,MINAS,SLS,MINA01373D1 7F-91 M1373,777117.982900,81456.913330
5758,MINA01374D1,"5E-11","5E-11",M1374,MINAS,SLS,MINA01374D1 5E-11 M1374,771091.408900,88480.535570
5759,MINA01376D1,"5E-22","5E-22",M1376,MINAS,SLS,MINA01376D1 5E-22 M1376,771085.508900,88475.655580
5760,MINA01377D1,"7E-88","7E-88",M1377,MINAS,SLS,MINA01377D1 7E-88 M1377,777116.272900,81450.003380
5761,MINA01378D1,9C-19,9C-19,M1378,MINAS,SLS,MINA01378D1 9C-19 M1378,773633.457000,78450.836200
5762,MINA01379D1,5E-63A,5E-63A,M1379,MINAS,SLS,MINA01379D1 5E-63A M1379,772406.237500,87076.917130
5763,MINA01380D1,8E-85A,8E-85A,M1380,MINAS,SLS,MINA01380D1 8E-85A M1380,777512.492700,78891.966020
5764,MINA01381D1,"5E-85","5E-85",M1381,MINAS,SLS,MINA01381D1 5E-85 M1381,772552.327500,86939.917360
5765,MINA01382D1,"8D-94","8D-94",M1382,MINAS,SLS,MINA01382D1 8D-94 M1382,773635.687000,78457.846110
5766,MINA01383D1,"3D-29","3D-29",M1383,MINAS,SLS,MINA01383D1 3D-29 M1383,767516.592400,93231.860330
5767,MINA01384D1,"9D-99","9D-99",M1384,MINAS,SLS,MINA01384D1 9D-99 M1384,777118.573400,75909.899100
5768,MINA01385D1,"4E-83","4E-83",M1385,MINAS,SLS,MINA01385D1 4E-83 M1385,770660.609300,88941.105140
5769,MINA01386D1,"4E-42","4E-42",M1386,MINAS,SLS,MINA01386D1 4E-42 M1386,769513.890400,90401.753550
5770,MINA01387D1,"2D-22","2D-22",M1387,MINAS,SLS,MINA01387D1 2D-22 M1387,764015.456000,96080.637160
5771,MINA01388D1,"9D-98","9D-98",M1388,MINAS,SLS,MINA01388D1 9D-98 M1388,777118.593400,75902.909030
5772,MINA01389D1,"4E-93","4E-93",M1389,MINAS,SLS,MINA01389D1 4E-93 M1389,770653.489300,88941.145080
5773,MINA01390D1,"2D-32","2D-32",M1390,MINAS,SLS,MINA01390D1 2D-32 M1390,764010.536000,96075.567090
5774,MINA01391D1,"10D-14","10D-14",M1391,MINAS,SLS,MINA01391D1 10D-14 M1391,777118.613400,75895.919080
5775,MINA01392D1,"3E-85","3E-85",M1392,MINAS,SLS,MINA01392D1 3E-85 M1392,769860.699900,91545.932290
5776,MINA01393D1,"3D-18","3D-18",M1393,MINAS,SLS,MINA01393D1 3D-18 M1393,767025.012900,93537.570030
5777,MINA01394D1,"2D-23","2D-23",M1394,MINAS,SLS,MINA01394D1 2D-23 M1394,764020.366000,96085.607140
5778,MINA01395D1,2D-73B,2D-73B,M1395,MINAS,SLS,MINA01395D1 2D-73B M1395,765048.995000,94290.599040
5779,MINA01396D1,"6D-19","6D-19",M1396,MINAS,SLS,MINA01396D1 6D-19 M1396,771963.458200,86137.478130
5780,MINA01397D1,"3E-72","3E-72",M1397,MINAS,SLS,MINA01397D1 3E-72 M1397,769004.350900,92399.471370
5781,MINA01398D1,"1D-85","1D-85",M1398,MINAS,SLS,MINA01398D1 1D-85 M1398,763935.226000,96707.816490
5782,MINA01399D1,"3E-62","3E-62",M1399,MINAS,SLS,MINA01399D1 3E-62 M1399,769006.270900,92413.321340
5783,MINA01400D1,"2D-61","2D-61",M1400,MINAS,SLS,MINA01400D1 2D-61 M1400,764333.465800,94887.708330
5784,MINA01401D1,2C-19,2C-19,M1401,MINAS,SLS,MINA01401D1 2C-19 M1401,763941.326000,96703.666480
5785,MINA01402D1,2D-73A,2D-73A,M1402,MINAS,SLS,MINA01402D1 2D-73A M1402,764340.445700,94887.688360
5786,MINA01403D1,4A-52,4A-52,M1403,MINAS,SLS,MINA01403D1 4A-52 M1403,758248.212900,89830.703070
5787,MINA01404D1,4A-70,4A-70,M1404,MINAS,SLS,MINA01404D1 4A-70 M1404,758251.462900,89824.613090
5788,MINA01405D1,"2D-54","2D-54",M1405,MINAS,SLS,MINA01405D1 2D-54 M1405,764926.205000,95357.228000
5789,MINA01406D1,3A-93,3A-93,M1406,MINAS,SLS,MINA01406D1 3A-93 M1406,758093.412900,92054.640820
5790,MINA01407D1,"2E-36","2E-36",M1407,MINAS,SLS,MINA01407D1 2E-36 M1407,768152.621400,96074.557550
5791,MINA01408D1,3F-32,3F-32,M1408,MINAS,SLS,MINA01408D1 3F-32 M1408,771420.838100,93550.660470
5792,MINA01409D1,"1D-56","1D-56",M1409,MINAS,SLS,MINA01409D1 1D-56 M1409,763053.376900,97989.815000
5793,MINA01410D1,"1E-42","1E-42",M1410,MINAS,SLS,MINA01410D1 1E-42 M1410,765661.454000,98507.774730
5794,MINA01411D1,"2D-82","2D-82",M1411,MINAS,SLS,MINA01411D1 2D-82 M1411,764566.025600,94310.789050
5795,MINA01412D1,"1E-83","1E-83",M1412,MINAS,SLS,MINA01412D1 1E-83 M1412,766112.023600,97537.465830
5796,MINA01413D1,"3E-31","3E-31",M1413,MINAS,SLS,MINA01413D1 3E-31 M1413,767971.698900,92921.724780
5797,MINA01414D1,3B-64,3B-64,M1414,MINAS,SLS,MINA01414D1 3B-64 M1414,760897.609800,92409.460640
5798,MINA01415D1,"1D-65","1D-65",M1415,MINAS,SLS,MINA01415D1 1D-65 M1415,763634.376200,97492.075570
5799,MINA02039D1,6F-82,6F-82,M2039,MINAS,SLS,MINA02039D1 6F-82 M2039,776029.083900,83874.215170
5800,MINA02040D1,7C-37E,7C-37E,M2040,MINAS,SLS,MINA02040D1 7C-37E M2040,770369.700200,82989.135590
5801,MINA02041D1,"7E-14","7E-14",M2041,MINAS,SLS,MINA02041D1 7E-14 M2041,776026.383900,83863.225100
5802,MINA02042D1,4D-71E,4D-71E,M2042,MINAS,SLS,MINA02042D1 4D-71E M2042,767126.403200,89626.228040
5803,MINA02043D1,5B-77E,5B-77E,M2043,MINAS,SLS,MINA02043D1 5B-77E M2043,765216.975500,86919.390790
5804,MINA02044D1,5C-78,5C-78,M2044,MINAS,SLS,MINA02044D1 5C-78 M2044,768514.861800,86925.461090
5805,MINA02045D1,9D-79N,9D-79N,M2045,MINAS,SLS,MINA02045D1 9D-79N M2045,777293.283200,76389.313380
5806,MINA02046D1,3A-26N,3A-26N,M2046,MINAS,SLS,MINA02046D1 3A-26N M2046,757675.703200,93462.742900
5807,MINA02047D1,4C-25N2,4C-25N2,M2047,MINAS,SLS,MINA02047D1 4C-25N2 M2047,764988.235300,91090.456260
5808,MINA02048D1,9E-11N,9E-11N,M2048,MINAS,SLS,MINA02048D1 9E-11N M2048,777145.923200,78125.351530
5809,MINA02049D1,9E-21N,9E-21N,M2049,MINAS,SLS,MINA02049D1 9E-21N M2049,777146.273200,78114.031480
5810,MINA02050D1,10C-26,10C-26,M2050,MINAS,SLS,MINA02050D1 10C-26 M2050,773996.806800,75914.563680
5811,MINA02051D1,8E-77N,8E-77N,M2051,MINAS,SLS,MINA02051D1 8E-77N M2051,778085.962000,79578.979970
5812,MINA02052D1,5E-96N,5E-96N,M2052,MINAS,SLS,MINA02052D1 5E-96N M2052,772585.687500,86479.311920
5813,MINA02053D1,8C-66E,8C-66E,M2053,MINAS,SLS,MINA02053D1 8C-66E M2053,771613.789100,79416.699680
5814,MINA02054D1,5C-95N,5C-95N,M2054,MINAS,SLS,MINA02054D1 5C-95N M2054,766566.672000,86428.408540
5815,MINA02055D1,7C-16N,7C-16N,M2055,MINAS,SLS,MINA02055D1 7C-16N M2055,769937.790600,83602.344860
5816,MINA02056D1,5B-21N,5B-21N,M2056,MINAS,SLS,MINA02056D1 5B-21N M2056,761564.299300,88592.708700
5817,MINA02057D1,5C-57N,5C-57N,M2057,MINAS,SLS,MINA02057D1 5C-57N M2057,768068.802300,87795.570170
5818,MINA02058H1,6E-61A,6E-61A,M2058,MINAS,SLS,MINA02058H1 6E-61A M2058,773119.887100,84089.424660
5819,MINA02059D1,4A-22,4A-22,M2059,MINAS,SLS,MINA02059D1 4A-22 M2059,758169.902900,90973.625700
5820,MINA02060D1,7C-17S,7C-17S,M2060,MINAS,SLS,MINA02060D1 7C-17S M2060,770232.290300,83549.165040
5821,MINA02061D1,6D-64N,6D-64N,M2061,MINAS,SLS,MINA02061D1 6D-64N M2061,770940.809400,84667.833830
5822,MINA02062D1,4A-23E,4A-23E,M2062,MINAS,SLS,MINA02062D1 4A-23E M2062,758181.205900,90973.393770
5823,MINA02065D1,5C-63,5C-63,M2065,MINAS,SLS,MINA02065D1 5C-63 M2065,766559.704000,87353.280480
5824,MINA02066D1,5C-57,5C-57,M2066,MINAS,SLS,MINA02066D1 5C-57 M2066,767109.213400,87788.020020
5825,MINA02067D1,5C-59,5C-59,M2067,MINAS,SLS,MINA02067D1 5C-59 M2067,768052.862300,87237.870690
5826,MINA02068D1,8D-56N1,8D-56N1,M2068,MINAS,SLS,MINA02068D1 8D-56N1 M2068,774564.425800,80239.548940
5827,MINA02069D1,7D-12N,7D-12N,M2069,MINAS,SLS,MINA02069D1 7D-12N M2069,771728.969600,83814.052820
5828,MINA02070D1,4D-38E,4D-38E,M2070,MINAS,SLS,MINA02070D1 4D-38E M2070,768971.121100,90304.037380
5829,MINA02071D1,5E-64N,5E-64N,M2071,MINAS,SLS,MINA02071D1 5E-64N M2071,772531.577400,86990.971380
5830,MINA02072D1,3D-33E,3D-33E,M2072,MINAS,SLS,MINA02072D1 3D-33E M2072,765744.347300,93768.458370
5831,MINA02073D1,8E-46N,8E-46N,M2073,MINAS,SLS,MINA02073D1 8E-46N M2073,777173.113000,79641.049840
5832,MINA02074D1,4C-35E,4C-35E,M2074,MINAS,SLS,MINA02074D1 4C-35E M2074,764909.495500,90534.706850
5833,MINA02075D1,9D-48E,9D-48E,M2075,MINAS,SLS,MINA02075D1 9D-48E M2075,776635.503700,77750.521820
5834,MINA02076D1,5B-87E,5B-87E,M2076,MINAS,SLS,MINA02076D1 5B-87E M2076,764725.436000,86684.913060
5835,MINA02077D1,5D-14E1,5D-14E1,M2077,MINAS,SLS,MINA02077D1 5D-14E1 M2077,769581.800500,88698.919330
5836,MINA02078D1,7D-23N,7D-23N,M2078,MINAS,SLS,MINA02078D1 7D-23N M2078,771745.478600,83775.304830
5837,MINA02079D1,4C-45N1,4C-45N1,M2079,MINAS,SLS,MINA02079D1 4C-45N1 M2079,764917.515400,90526.716840
5838,MINA02080D1,4C-46,4C-46,M2080,MINAS,SLS,MINA02080D1 4C-46 M2080,764925.515400,90518.716850
5839,MINA02081D1,9D-28N,9D-28N,M2081,MINAS,SLS,MINA02081D1 9D-28N M2081,776631.603800,77761.141840
5840,MINA02082D1,3B-34,3B-34,M2082,MINAS,SLS,MINA02082D1 3B-34 M2082,760453.550200,93295.596330
5841,MINA02083D1,3D-79N,3D-79N,M2083,MINAS,SLS,MINA02083D1 3D-79N M2083,762457.888000,92923.324030
5842,MINA02084D1,6D-84E,6D-84E,M2084,MINAS,SLS,MINA02084D1 6D-84E M2084,771295.010100,84112.359390
5843,MINA02085D1,7D-32E,7D-32E,M2085,MINAS,SLS,MINA02085D1 7D-32E M2085,771730.608700,82921.975840
5844,MINA02086D1,6D-11E1,6D-11E1,M2086,MINAS,SLS,MINA02086D1 6D-11E1 M2086,769739.810600,86094.452190
5845,MINA00052V1,"8D-58","8D-58",M0052,MINAS,SLS,MINA00052V1 8D-58 M0052,775164.685200,79714.295040
