WKT,OBJECTID
"MULTILINESTRING ((775594.957916759 79354.7302393036,775604.415405175 79370.0084233584,775612.542795799 79376.2073172433,775689.562504153 79468.5179225519,775706.359383448 79497.2926924365,775722.252161103 79557.7073276046,775722.232558129 79593.7711881136,775715.101764657 79608.8177710441,775702.6137772 79621.7471558502,775705.514573667 79626.1813512359))","22635"
"MULTILINESTRING ((775650.83075054 79418.4862741232,775620.108586798 79385.280807935))","22636"
"MULTILINESTRING ((774652.730601737 84599.5755131629,774662.286488063 84637.2024727373,774702.945044462 84628.0453862785,774698.836451556 84597.7289191583))","22673"
"MULTILINESTRING ((772050.10609385 79266.9738425576,772051.00179282 79267.6421418974,772062.136780423 79270.4114397769,772090.976348158 79279.4958321854,772094.875044836 79268.1105449985,772116.491822253 79255.5014606159,772397.424408368 79339.4056917205,772403.547101521 79341.2914901549,772432.061069784 79348.3819847297,772456.657541358 79367.2009661137,772531.671652139 79455.1960757725,772520.956159672 79505.7470194338,772536.70783299 79620.370594992,772582.538475213 79713.5522965624,772588.321966824 79738.555669613,772587.642066395 79752.7153540215,772591.069558594 79801.7252005416,772586.724962726 79809.1412920481,772587.273661825 79812.7860880948,772594.597948965 79871.4328243655))","22675"
"MULTILINESTRING ((765753.382841122 93721.7159943797,765782.217609706 93718.8500001627))","22677"
"MULTILINESTRING ((772804.919688243 84971.7949457477,772815.835076781 84966.3764526339,772825.304367001 84959.7423607303,772821.191772096 84952.7758680234))","22679"
"MULTILINESTRING ((758606.582931392 90088.8539712901,758620.173217878 90072.0511910856))","22734"
"MULTILINESTRING ((771560.348011055 83074.3089224252,771541.862331449 83072.1966231784))","22735"
"MULTILINESTRING ((775559.681307271 81127.960694407,775555.442210335 81146.5420736993,775552.426712162 81163.909054425,775565.120698078 81166.7909523343,775550.15250809 81241.905268806,775541.126116606 81257.7203507244,775521.163534875 81299.4203033724,775481.373273322 81358.3668354582,775437.472518627 81389.1017980975,775311.951253623 81412.1503622852,775293.7932732 81414.9037577417,775291.459075692 81415.5700568148,775282.989484494 81420.7677504091))","22843"
"MULTILINESTRING ((753140.995745077 102437.80086915,753140.878845114 102438.749968082,753140.889944899 102440.914065677,753140.835444891 102441.638064866,753140.655944967 102442.935363406,753140.818344697 102443.860662393,753140.980244326 102445.90066014,753140.905144388 102446.103959907))","22844"
"MULTILINESTRING ((772982.674678807 79220.9947698741,772981.412980735 79214.3261770833,772977.99098625 79192.7705004409,772975.797589041 79187.9315055669))","22872"
"MULTILINESTRING ((767127.610513099 91717.9536276276,767127.372413978 91711.0480352156,767124.276823245 91645.6429070117,767142.691806808 91603.5741550191,767151.740599069 91579.1265827701,767120.704940172 91500.5452665781,767112.767451755 91468.4778012036,767111.418053626 91464.1121058926,767079.773799733 91337.0194431079,767094.548589748 91267.3809211646,767097.024690323 91230.5520619679,767098.082990402 91216.6867773417,767111.100576049 91217.4276776891,767111.84137623 91206.31519,767099.710489614 91205.5400897694,767100.940591096 91173.8243248278))","22877"
"MULTILINESTRING ((768087.816902777 88984.930823364,768058.980635413 88973.4084335107))","22932"
"MULTILINESTRING ((772928.664432541 79284.7017955501,772926.941034658 79281.9123984686,772924.417837749 79277.8232027442,772920.162943097 79269.3350117023,772919.849643479 79268.8151122474))","22995"
"MULTILINESTRING ((772909.220654957 79270.4347095936,772910.333853806 79269.6449105523,772914.250649716 79267.3854133531,772918.703445019 79265.3758159235))","22996"
"MULTILINESTRING ((772915.339148465 79268.1252126319,772914.68774916 79268.3352123468,772910.787353232 79270.5847095587,772910.111153933 79271.0646089758))","22997"
"MULTILINESTRING ((771626.584534529 83122.5811750355,771626.250034838 83123.2447742797,771627.141233901 83122.8027748389,771636.496723764 83121.7016768418,771635.828624513 83121.4800770284))","23021"
"MULTILINESTRING ((772116.316422782 82842.7378237644,772125.981409924 82869.8482948247))","23023"
"MULTILINESTRING ((771110.996022873 81645.8160532027,771150.401377482 81673.1651264726))","23025"
"MULTILINESTRING ((771080.890751386 81698.4606928666,771106.607421774 81716.1769755655,771122.431606173 81695.8220992469,771129.787598156 81695.5017002161,771145.273182545 81679.6811188867,771152.745075022 81671.9423280108))","23026"
"MULTILINESTRING ((724417.080052499 67139.5820216028,724412.962156678 67145.9956140966,724408.734361356 67146.8839128064,724409.172660827 67147.4311122206,724407.501362528 67149.9798092341,724405.055565149 67151.7494070725,724403.832166346 67154.2890041283,724401.377068963 67156.281201716,724391.462379383 67166.4470895845,724373.538698429 67181.8197710371,724356.042916735 67200.9473482913,724345.466428027 67209.2401382234,724336.558937198 67221.1770241648,724332.544441417 67225.2638192851,724269.513108401 67279.2212541709,724216.270164232 67335.7129868743,724190.766291333 67357.5999604637,724140.305244187 67411.9977957114,724124.379461147 67425.1556797913,724120.263365656 67426.7021777647,724115.138971222 67429.3516744263,723916.548880214 67629.3486354218,723813.856388446 67730.5138143514,723694.015914995 67845.0494770141,723685.100124383 67854.0011663117))","23050"
"MULTILINESTRING ((758240.699557365 89832.1150235387,758236.019061985 89838.3071162718,758223.998276095 89828.565526009,758225.114075212 89824.5837305172))","23054"
"MULTILINESTRING ((773978.409706655 83800.315331635,773971.717712733 83814.6941152956,773970.93271344 83816.4558132973,773971.044313281 83816.9008128172))","23084"
"MULTILINESTRING ((773367.529520376 84425.6997933471,773365.955519814 84452.2570640762,773371.51401299 84460.9955549678,773389.77539202 84472.8477435328,773377.01979689 84578.3777266623,773363.877211386 84576.8215272407,773362.766612625 84576.4964275003))","23110"
"MULTILINESTRING ((774843.831541718 84034.0198495373,774854.746730219 84029.1576558041,774868.338615429 84028.6090575696,774873.791009582 84027.3973593659,774883.035598559 84038.2430482726,774907.728867788 84082.731501629,774912.292462645 84084.6165999538,774934.785737521 84091.2690945927,774973.178091121 84143.6197405115,774991.882968964 84163.8738199196,775043.092410016 84199.41968536,775086.395159688 84235.0722500061,775091.832251584 84260.2985228258,775085.478857666 84270.2542113701,775103.290136874 84285.9733956738,775115.530822524 84297.4883841071,775121.54741529 84305.2350761343,775137.35289685 84319.0705623304,775136.232798082 84318.9586623571,775135.90549838 84319.6260615964))","23111"
"MULTILINESTRING ((772947.546811215 84053.1826660737,772943.538815093 84059.0502592918,772945.640611605 84072.9888441767,772989.167361052 84107.8619096357,772986.033862117 84135.4104791404))","23112"
"MULTILINESTRING ((772987.058069074 79280.9330045015,772998.198557449 79274.3386126534,772977.585682857 79239.281549399,772975.935386325 79219.085571411,772981.77468096 79206.7878853798,772992.692070107 79193.7991005244,773025.169036187 79175.0090238098,773055.079305146 79155.2987478903,773085.93287298 79136.7327707942,773119.336138259 79115.3928969493,773134.411020685 79128.8456834401,773172.730076008 79163.1809489472,773197.08734759 79185.2079268029,773223.539516827 79207.9486040485,773243.708793367 79225.3418866408,773260.178573984 79242.2830694246,773272.703458946 79258.7534523991,773283.391945074 79285.4234240375,773288.255438747 79297.7269109473,773283.613941231 79329.0389762304,773279.200643712 79357.3323448428,773273.63594747 79385.3999136058,773269.47115016 79407.8991885918,773271.781345853 79429.4644651346,773306.587907688 79431.3207659765,773337.43007378 79434.1125654647,773374.086033524 79436.8886654511,773400.761004853 79431.3338737466,773432.31107163 79416.4810926391,773465.466036731 79400.7103126708,773491.917208711 79390.2800262935,773507.230592738 79381.2314374795,773530.191465903 79402.5640159889,773553.85023823 79424.8344935296,773571.246918141 79438.0634804631,773605.815078406 79462.1775568843,773639.439739736 79485.8410337251,773674.932098874 79511.3619086838,773704.404464815 79534.0856862107,773720.179146709 79544.7636758102,773726.904140133 79535.4853865379,773737.791827653 79542.6729795594,773730.839534342 79553.5825670255,773743.368619952 79562.1586586608,773759.612900968 79577.2434434699,773770.498888219 79587.6750329349,773786.969668988 79602.7600177632,773806.685545966 79620.8469995687,773825.021924218 79641.7270781997,773836.151510935 79655.4028641303,773851.695692466 79673.5062455732,773866.316075178 79689.5090292439,773879.766959282 79704.1236143377,773896.238340147 79718.0460004437,773917.803815064 79736.6027818906,773922.917509213 79739.8494787559,773953.068174221 79764.8988537984,773990.883731036 79787.8522317754,774025.663294552 79770.0009542278,774063.238055228 79749.5823797247,774076.929138283 79773.7040544219,774107.327806313 79759.0943729567,774139.79137034 79765.58116854,774170.87703587 79772.0859639897,774197.317406201 79781.8322555023,774224.229676017 79791.5788470539,774260.88113507 79802.9432376412,774293.130698348 79821.2621202421,774301.945185722 79857.4570813077,774307.503778134 79875.780161687,774312.834070528 79897.3472384961,774319.56016124 79920.7713133823,774324.909853685 79941.4194912003,774330.241946362 79959.5175718085,774337.661638456 79957.1963749691,774342.071132488 79971.1123600843,774334.405640603 79974.1271561437,774348.102621663 80022.1382046668,774355.751911095 80048.8255760561,774358.766506955 80059.0279651266,774366.664996695 80078.7400441807,774375.470185561 80097.064924831,774385.669272441 80120.9597994922,774403.070850204 80159.93465823,774417.229332069 80192.1760240759,774426.731219903 80213.7453012296,774437.873305634 80239.0282744505,774447.621393314 80259.2101531459,774465.007271594 80292.1471184995,774472.427263748 80289.1322224223,774478.234256347 80301.8863089306,774470.115464899 80305.5947041895,774480.315451932 80327.6331808889,774494.475534038 80356.8743500254,774506.99331792 80386.3209187997,774517.438704684 80408.3595955188,774524.864394817 80429.4776729967,774532.516284647 80451.2710497545,774538.999275985 80470.2885294551,774541.089973005 80478.6528204637,774549.670562402 80493.4899049197,774560.343349049 80513.9160834282,774575.888830768 80529.6757674562,774591.434612542 80544.7604522237,774605.112596508 80557.9876388716,774612.545187682 80566.5611300973,774624.829873694 80573.5246234933,774636.434560391 80581.1816160721,774648.717646172 80590.9203064275,774661.492431551 80599.0466985897,774670.530621147 80605.5396922307,774682.134807764 80614.1154838029,774708.33557925 80613.1921870052,774727.816158032 80612.715389155,774761.001221894 80611.7959929372,774760.989823051 80598.1074079352,774777.69530482 80598.11660932,774778.631502637 80612.0306941531,774798.565080922 80611.5727963208,774821.53625566 80613.8917956999,774844.733730118 80616.660994604,774872.574399447 80620.1452931147,774876.0471956 80620.8409926435,774883.247186096 80640.552771648,774894.61327408 80635.9273776648))","23119"
"MULTILINESTRING ((770616.492604671 88161.45925183,770614.146906198 88173.2952386136,770608.679510619 88191.1036185558,770560.130864746 88180.0118264813,770566.38025983 88158.1106511064))","23127"
"MULTILINESTRING ((769449.107342295 89757.6038933434,769449.891341437 89757.6041934124,769452.343239672 89747.201505076,769485.187401759 89768.9012841163,769515.378570599 89747.2394106307))","23128"
"MULTILINESTRING ((770055.074548948 85522.4892040039,770082.353818291 85531.6870962436))","23134"
"MULTILINESTRING ((771758.832064444 83422.57675687,771756.829266896 83419.4779601023,771775.469352849 83344.9228435445,771761.88406793 83342.2600453148,771543.178893232 83505.429147558,771534.388203954 83492.3697611517,771527.926310618 83497.1232553821,771515.893322979 83506.5201440398,771511.441428263 83501.6498490088,771513.112426511 83500.7657501224,771504.651436205 83495.5613551191,771492.616848304 83508.0559403743))","23137"
"MULTILINESTRING ((764980.042900269 93618.3512382321,764982.606596991 93623.4433328458,764988.72839004 93625.8766307153,764989.287889366 93626.5445300284,764995.519882043 93631.75022485,765012.458865835 93605.2040556808))","23138"
"MULTILINESTRING ((735550.604364213 75898.2104902275,735549.717365128 75899.202089049,735545.258670497 75893.999094539,735522.320894847 75910.3614744715,735521.423495597 75913.6799706873,735470.745948775 75958.0095171873,735123.061524773 76115.5811142813,734772.723806371 76239.4145489224,734660.690927616 76289.5758841976,734588.184005078 76335.3417273984,734576.373217405 76346.6191138617,734570.699223771 76346.171513933,734572.255721708 76350.4832092175,734577.589014888 76361.8794968495,734587.942002271 76375.8181820138,734575.237114302 76404.1256493222,734582.024705608 76418.8415333447,734594.494891996 76414.7585388685,734606.303079201 76409.6741454651,734607.303478386 76405.6881500088))","23139"
"MULTILINESTRING ((753148.062235981 102451.18935493,753148.201535829 102451.152154984,753148.405935608 102451.091655071),(753148.062735979 102451.18925493,753148.819234053 102462.647542258,753146.280736836 102462.962841665,753146.077937058 102463.016741588),(753146.348436658 102464.036140478,753146.307736705 102464.039140472,753146.120336912 102464.028640465,753146.075937057 102463.016741588))","23140"
"MULTILINESTRING ((738412.383000034 71539.2048811939,738412.943099409 71539.2050812345,738776.343008365 71355.4112133078,738787.255196577 71350.55771953,738805.962676477 71340.7197318963,738810.974670955 71339.9430331327,739009.099257702 71241.0300581803,739049.29611291 71241.8257602373,739189.701255016 71264.3395453734,739366.929071403 71078.8160656192))","23148"
"MULTILINESTRING ((765056.961792817 87105.9337290635,765056.737593027 87106.3694285654,765056.625193092 87107.03702782,765040.920909699 87114.4368182993))","23149"
"MULTILINESTRING ((773918.978679214 82535.4148136014,773930.456767505 82525.684425243))","23150"
"MULTILINESTRING ((776568.641698522 80035.891774565,776618.08674421 80040.889373221,776615.309149305 80016.1095001111))","23151"
"MULTILINESTRING ((767965.15038239 92956.6436384236,767963.146184969 92952.4418428691,767962.473385615 92953.4336417162,767962.359985509 92955.9834388964,767960.027488241 92954.0996407605,767946.886902957 92950.7719432368,767922.948029744 92945.0081474158,767862.838398862 92910.0125805217,767817.741649274 92899.6919878072,767807.158161117 92897.1447896545,767730.165239507 92964.3527086362,767726.488842369 92977.2952940447,767725.153743783 92977.8508933126,767725.479243255 92979.7333912662,767728.709139741 92979.4015919254))","23154"
"MULTILINESTRING ((771535.972707595 82247.2166285271,771582.661660406 82201.3327828378,771585.009359953 82176.2228106048,771583.679862244 82166.2628214277,771581.898864471 82162.9421249243,771564.221888531 82106.728685155,771562.683293305 82069.9974253536,771573.965986205 82007.7168946818,771565.06179612 82005.6162962394,771567.738694288 81992.5614107974,771579.209581532 81995.1085089656,771581.887479831 81980.5143252134,771591.65398091 81840.5715796773,771632.335840885 81787.4874413742,771643.484530591 81764.9230670822,771655.649220389 81727.9768086644,771654.195922425 81722.6719143662,771648.412929445 81714.3694229953,771652.643825144 81710.4955276039,771694.104883532 81666.1562797573,771697.679382359 81633.5265158787,771683.107801141 81599.5514519548,771699.177890479 81517.1201437933,771694.970995782 81508.7063526784,771686.001606633 81496.2444656076,771704.89288675 81487.036977296,771711.798478303 81497.752666112,771774.391312638 81464.74420759,771848.323632418 81457.5095217243,771910.500668097 81413.9430747545,771971.619598864 81442.8515481426,772009.931254422 81473.4374177833,772039.353020262 81497.3028940539,772071.843782569 81523.2849682616,772093.169257853 81540.0595516383,772138.836407944 81539.9537555847,772139.577207233 81538.7895569237,772139.788907077 81537.8899579274,772142.431504527 81533.8632625697))","23155"
"MULTILINESTRING ((774069.322965538 81938.0757812338,774049.054787342 81941.9407752873,774056.063077943 81962.6330531923,774066.520765498 81974.8052407298,774104.723824523 81966.0818535174,774294.2057237 81894.394448088,774298.217719042 81897.7164447831,774308.012908777 81892.6309511838,774306.242411186 81886.9825572272,774482.25272629 81801.1181661852,774493.943614077 81794.5962743193,774505.744800057 81808.1046605079,774514.426989283 81823.4844443844,774519.764183102 81827.6974402169,774544.894050062 81894.2000694473))","23156"
"MULTILINESTRING ((737823.183410122 73513.3044304184,737803.730955423 73195.9580838799,737803.177857231 73179.9190017751,737781.688001182 72910.4752015091,737865.940219367 72748.2499891709,737870.066316549 72724.2490163151,737874.53441277 72708.1007347053,737875.534311875 72705.1160381165,737946.77524921 72479.7213954271,737948.448947903 72472.2033039569,737958.376939691 72433.7141477284,737959.713638545 72429.0698530219,737952.369546881 72426.9716548238,737956.938342683 72414.9118686481,737967.408530778 72418.235465704,738019.13958589 72245.9275621869,738014.291200196 72125.1423968782,737907.425942899 71803.2347489362,737908.985041268 71801.7983506576,737928.588520193 71791.5157635965,737922.913226366 71793.5065609526,738278.521244258 71604.7409981114,738275.398148344 71596.4420071583,738286.981235626 71594.0087107294,738294.108927219 71600.4273040778,738404.028309035 71543.2898760142,738412.383000034 71539.2048811939))","23161"
"MULTILINESTRING ((765241.792351223 90963.1408912557,765245.697747474 90957.0603983109,765246.587046891 90952.637903267,765248.597845252 90946.2225105249,765264.51852727 90951.7585058334))","23162"
"MULTILINESTRING ((773738.475845984 82893.3219058233,773745.60443914 82882.2630185561,773793.86399186 82818.3425927485,773846.471240881 82742.0356808888,773862.635325472 82715.5976112519,773871.559317123 82699.1242300719,773880.471808459 82686.5177446516,773932.310159211 82599.6946442481,773936.542555142 82593.1685517619,773965.3013277 82546.3924054875,773967.086326051 82542.8510095231))","23164"
